,label,area,centroid-0,centroid-1,major_axis_length,minor_axis_length,orientation,perimeter,max_intensity-0,max_intensity-1,max_intensity-2,mean_intensity-0,mean_intensity-1,mean_intensity-2,min_intensity-0,min_intensity-1,min_intensity-2
41,42,0.300832,134.51420061695563,443.5789809594724,0.6553938586504713,0.6062542173662849,0.12854548222173268,2.352057141399491,254.0,254.0,254.0,192.36597170513775,192.36597170513775,192.36597170513775,0.0,0.0,0.0
42,43,1.6e-05,265.0,380.0,0.0,0.0,-0.7853981633974483,0.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0
43,44,0.086544,315.02921057496764,413.2118691070438,0.3989803774160118,0.28927475524174984,0.16861810465671775,1.202940258945177,254.0,254.0,254.0,178.42817526344982,178.42817526344982,178.42817526344982,0.0,0.0,0.0
44,45,0.06779199999999999,344.80269058295966,362.3216898749115,0.3460133741345153,0.26889531100719327,0.5816804408307605,1.0732590180780452,254.0,254.0,254.0,187.8232239792306,187.8232239792306,187.8232239792306,0.0,0.0,0.0
45,46,0.181248,265.2539724576271,238.5770656779661,0.5577509637138187,0.4292981384707404,-1.4708327696069643,1.8568611819065977,254.0,254.0,254.0,185.95471398305085,185.95471398305085,185.95471398305085,0.0,0.0,0.0
46,47,0.268592,254.1697146601537,716.1672127241318,0.6132892084791772,0.5650803520861177,0.5060698984093586,2.153263202160151,254.0,254.0,254.0,203.47751236075536,203.4776315005659,203.4776315005659,0.0,0.0,0.0
47,48,0.18243199999999998,246.23504648307315,881.5286791790913,0.506568889305719,0.4672898157134851,-0.5093178352394183,1.7107535341682734,254.0,254.0,254.0,195.26179617610944,195.26179617610944,195.26179617610944,0.0,0.0,0.0
48,49,0.030688,256.0020855057351,800.5928050052138,0.26175650768121483,0.15139520199132547,0.16423868229740823,0.6912447327281723,254.0,254.0,254.0,171.67153284671534,171.67153284671534,171.67153284671534,0.0,0.0,0.0
49,50,0.107136,359.4750597371565,861.4541517323776,0.4529950223174546,0.3074799135192417,-0.5346433787915894,1.3273910524340096,254.0,254.0,254.0,193.87738948626045,193.87738948626045,193.87738948626045,0.0,0.0,0.0
50,51,0.117088,547.7312107133097,802.2484285323859,0.4325493704289066,0.3546398826261467,-1.2547257742014941,1.4575676759431466,254.0,254.0,254.0,195.18174364580486,195.18174364580486,195.18174364580486,0.0,0.0,0.0
51,52,0.044,613.2647272727273,813.4694545454546,0.25758534960768065,0.2230195250675895,-1.2735799807086214,0.8217544007200505,254.0,254.0,254.0,174.46945454545454,174.46945454545454,174.46945454545454,0.0,0.0,0.0
